,datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
57,o2_ssp370_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp370_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp370_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp370_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp370_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp370_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp370_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp370_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp370_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp370_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
58,o2_ssp460_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp460_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp460_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp460_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp460_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp460_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp460_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp460_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp460_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp460_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
59,o2_ssp585_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp585_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp585_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp585_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp585_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp585_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp585_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp585_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp585_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp585_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
60,o2_baseline_2000_2018_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/o2_baseline_2000_2018_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_baseline_2000_2018_depthmin.graph,,,,https://erddap.bio-oracle.org/erddap/files/o2_baseline_2000_2018_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_baseline_2000_2018_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_baseline_2000_2018_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_baseline_2000_2018_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_baseline_2000_2018_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_baseline_2000_2018_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
61,o2_ssp119_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp119_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp119_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp119_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp119_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp119_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp119_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp119_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp119_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp119_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
62,o2_ssp126_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp126_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp126_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp126_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp126_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp126_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp126_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp126_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp126_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp126_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
63,o2_ssp245_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp245_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp245_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp245_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp245_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp245_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp245_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp245_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp245_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp245_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
64,o2_ssp370_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp370_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp370_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp370_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp370_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp370_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp370_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp370_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp370_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp370_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
65,o2_ssp460_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp460_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp460_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp460_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp460_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp460_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp460_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp460_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp460_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp460_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
66,o2_ssp585_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp585_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp585_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp585_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp585_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp585_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp585_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp585_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp585_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp585_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
67,o2_baseline_2000_2018_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/o2_baseline_2000_2018_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_baseline_2000_2018_depthsurf.graph,,,,https://erddap.bio-oracle.org/erddap/files/o2_baseline_2000_2018_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_baseline_2000_2018_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_baseline_2000_2018_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_baseline_2000_2018_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_baseline_2000_2018_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_baseline_2000_2018_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
68,o2_ssp119_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp119_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp119_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp119_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp119_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp119_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp119_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp119_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp119_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp119_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
69,o2_ssp126_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp126_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp126_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp126_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp126_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp126_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp126_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp126_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp126_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp126_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
70,o2_ssp245_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp245_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp245_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp245_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp245_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp245_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp245_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp245_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp245_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp245_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
71,o2_ssp370_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp370_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp370_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp370_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp370_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp370_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp370_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp370_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp370_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp370_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
72,o2_ssp460_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp460_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp460_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp460_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp460_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp460_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp460_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp460_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp460_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp460_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
73,o2_ssp585_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp585_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/o2_ssp585_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/o2_ssp585_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/o2_ssp585_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/o2_ssp585_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/o2_ssp585_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/o2_ssp585_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/o2_ssp585_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=o2_ssp585_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
74,mlotst_baseline_2000_2019_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] Baseline 2000-2019.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/mlotst_baseline_2000_2019_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_baseline_2000_2019_depthsurf.graph,,,,https://erddap.bio-oracle.org/erddap/files/mlotst_baseline_2000_2019_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_baseline_2000_2019_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_baseline_2000_2019_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_baseline_2000_2019_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_baseline_2000_2019_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_baseline_2000_2019_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
75,mlotst_ssp119_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp119_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp119_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/mlotst_ssp119_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/mlotst_ssp119_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_ssp119_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_ssp119_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_ssp119_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_ssp119_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_ssp119_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
76,mlotst_ssp126_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp126_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp126_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/mlotst_ssp126_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/mlotst_ssp126_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_ssp126_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_ssp126_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_ssp126_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_ssp126_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_ssp126_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
77,mlotst_ssp245_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp245_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp245_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/mlotst_ssp245_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/mlotst_ssp245_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_ssp245_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_ssp245_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_ssp245_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_ssp245_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_ssp245_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
